sources,references,translations
"""I've been meaning to go there.",J'avais l'intention d'y aller.,Ça m'a fait penser à ce chemin.
"From the distance, Mari could see Inna's scowl.","De loin, Mari pouvait voir la mine renfrognée d'Inna.","À l'écart, Mari pouvait voir le sourcil rentré d'Inna."
Damn birds were loudespecially in the quiet of the post-storm island.,"Ces satanés oiseaux étaient bruyants, surtout dans le calme de l'île après la tempête.","Ça faisait mal les oiseaux, surtout dans le calme de l'île après la tempête."
Of course she wanted to know how the jelly was.,"Bien sûr, qu'elle voulait savoir ce qu'il en était de la méduse.",Ça va sans dire qu'elle voulait savoir comment le gelé était.
But he was wiser now.,Mais il était plus sage maintenant.,Ça l'avait rendu plus sage.
The aroma of her coconut soap wafted up to him.,L'arôme de son savon à la noix de coco s'éleva jusqu'à lui.,Ça sentait la barbe de la sainte-cocos qu'elle avait utilisée.
"Another gust of wind pelted her with prickles of sand, and she wiped her face.",Une nouvelle rafale de vent la bombarda de grains de sable piquants et elle s'essuya le visage.,"Une autre rafale de vent la péla d'un filet de sable, et elle s'essuya le visage."
"I'm a storm girl.""",Je suis une fille d'orage.,Ça fait partie de mon passé.
My uncle took good care of us.,Mon oncle s'est bien occupé de nous.,Mon oncle nous a bien pris en charge.
"""One of the largest on the East Coast.""",C'est l'une des plus grandes de la côte Est.,Ça fait partie des plus grandes du côté Est des États-Unis.
She held up a plate.,Elle brandit une assiette.,"Ça, c'est un plat."
I open my mouth to say come join me when John's phone rings.,"J'ouvre la bouche pour dire ""viens me rejoindre"" quand le téléphone de John sonne.","Je suis sur le point de dire ""viens avec moi"" quand le téléphone de John sonne."
He was leaving and would never see her again.,Il partait et ne la reverrait jamais.,Ça faisait des années qu'il partait et qu'il ne la reviendrait jamais voir.
He dropped off the files that Devyn needed her to go over first thing in the morning and picked them up at night.,Il déposait chez elle les dossiers que Devyn voulait qu'elle examine le matin et venait les récupérer le soir.,Ça lui donnait une excuse pour ne pas prendre les dossiers que Devyn lui avait demandé de lire d'urgence et qu'elle devait lire le lendemain matin.
Her legs wobbled as she adjusted to standing on land for the first time in weeks.,Ses jambes vacillèrent tandis qu'elle s'habituait à se tenir sur la terre ferme pour la première fois depuis des semaines.,Ses jambes tremblaient alors qu'elle s'habitua à se tenir sur la terre ferme après des semaines d'être sur l'eau.
I also hate the fact that someone will be in my space tonight.,Je déteste aussi le fait qu'une personne soit dans mon espace ce soir.,Ça me dérange aussi que quelqu'un soit dans mon espace ce soir.
I'm too stunned to respond. Too needy.,Je suis trop abasourdi pour répondre.,Ça m'a trop stupéfait pour répondre.
"She smiled and pictured herself as a barista, dressed in a tiny pink skirt and tall heels, no panties.","D'accord, sourit-elle en s'imaginant en barista, vêtue d'une petite jupe rose et de talons hauts, sans culotte.","Ça lui faisait sourire et elle se représentait comme une barista, vêtue d'un minuscule skirt rose et de hauts talons, sans sous-vêtements."
Mari put her arms around his waist and lay her head on his back.,Mari passa ses bras autour de sa taille et appuya sa tête contre son dos.,Mari passa ses bras autour de sa taille et posa sa tête sur son dos.
"He filled her completely, unlike any other man she'd been with, not that there'd been many.","Il la remplissait complètement, contrairement à tous les autres hommes qu'elle avait fréquenté, non pas qu'il y en ait eu beaucoup.","Ça lui donnait une sensation de plénitude, ce qui était inhabituel pour un homme, pas que ce soit le cas pour tous les hommes qu'elle avait connus."
She wiped the last tears from her cheeks.,Elle essuya les dernières larmes sur ses joues.,Elle essuya les derniers larmes qui coulèrent sur ses joues.
Pursued the ship all over the Caribbean.,Ils l'avaient poursuivi dans tous les Caraïbes.,Ça m'a fait poursuivre le navire partout dans les Caraïbes.
"And good riddance.""",Et bon débarras.,"Ça va bien, dit-il en se débarrassant de lui."
"""More than Dyer?""",Plus que Dyer ?,Plus que Dyer ?
"""You're a little neurotic,"" he continues.","Tu es un peu névrosé, poursuit-il.","Ça fait un peu de ta névrose, poursuit-il."
"""Dyer recommended we do the chef's tasting.""",Dyer nous a recommandé de prendre la dégustation du chef.,Ça fait du bien de faire le tour de la cuisine.
"Inna wouldn't kill his family, would he?","Inna ne tuerait pas sa famille, n'est-ce pas ?","Ça ne tuerait pas sa famille, n'est-ce pas ?"
"""Yeah, though he's down in Florida.""","Oui, mais il est en Floride.","Ça va, même s'il est en Floride."
"""Let's go,"" he said, gesturing to the elevators and destroying her last hope of sleeping in her own bed for the first time in a month.","Allons-y, dit-il en faisant un geste vers les ascenseurs et en détruisant son dernier espoir de dormir dans son propre lit pour la première fois depuis un mois.","Ça marche, dit-il en faisant signe vers les ascenseurs et en écrasant son dernier espoir de dormir dans son propre lit pour la première fois depuis un mois."
"""Can't you go to a motel or something?""",Tu ne peux pas aller dans un motel ou quelque chose comme ça ?,Ça ne te permettait pas de passer la nuit dans un motel ou quelque chose du genre ?
"""I can see that you're off in your own little world now, so I'm going to head back to work now,"" Drew said dryly, not that she was listening since an idea came to her, one that had her absently murmuring, ""Love you, too,"" as she climbed off the bed and grabbed her iPad.","Je vois que tu es dans ton petit monde maintenant, alors je vais retourner au travail, déclara sèchement Drew, non pas qu'elle l'écoutait puisqu'une idée lui était venue, une idée qui la fit distraitement murmurer : ""Moi aussi, je t'aime"", alors qu'elle sortait du lit et attrapait son iPad.","Ça me semble que tu es en train de rêver maintenant, alors je vais rentrer au travail, dit Drew à voix sèche, sans qu'elle ne l'entende, car une idée lui venait à l'esprit, ce qui la fit murmurer distraitement ""Je t'aime aussi"", tout en descendant du lit et en prenant son iPad."
The glow of moonlight spread across her face like sparkling fairy dust over a summer meadow.,L'éclat de la lune se répandait sur son visage comme une poussière de fée scintillante sur une prairie d'été.,La lumière de la lune s'étendait sur son visage comme de la poussière de fée sur un pré d'été.
"I can protect you then.""",Je pourrai alors te protéger.,"Ça, je peux le faire là-bas."
Swimming away wouldn't solve anything and it wouldn't save Chase.,Nager loin ne résoudrait rien et ne sauverait pas Chase.,Ça ne résoudrait rien et ne sauverait pas Chase.
"His seems okay now, so I remove my hands from his body and immediately miss the feel of him against my palms.","Il a l'air d'aller bien maintenant, alors j'enlève mes mains de son corps et la sensation  contre mes paumes me manque immédiatement.","Ça semble bien maintenant, alors je retire mes mains de son corps et je manque immédiatement le contact avec lui."
"Her hand trembled as she opened the hinged box, and she blew out the breath in a long, slow whistle.","Sa main tremblait lorsqu'elle ouvrit la boîte à charnière, et elle expira dans un long et lent souffle.","Son main tremblait lorsqu'elle ouvrit la boîte à clous, et elle souffla le contenu en un long et lent sifflement."
"""Some things,"" he begins after a long minute.","Certaines choses, commence-t-il après une longue minute.","Ça, commence-il après une longue minute, est-ce qu'il s'agit de..."
"Besides, he didn't deserve to be close to anyone anymore.","D'ailleurs, il ne méritait plus d'être proche de qui que ce",Ça ne lui servait à rien de se rapprocher de quelqu'un.
"""Walk me through how the requests were made.""",Expliquez-moi comment les demandes ont été faites.,Ça me fait rire.
"She's mistaken,"" Lucas said, sighing heavily as he gestured for security to show her to the door.","Elle se trompe, dit Lucas, soupirant lourdement et faisant signe aux agents de sécurité de la sortir de la pièce.","Ça ne va pas, dit Lucas, soupirant lourdement en faisant signe à la sécurité pour la faire sortir."
"""Does she live far away or something?",Elle habite loin ou quelque chose du genre ?,Ça veut-il dire qu'elle habite loin ou quelque chose comme ça ?
"""It's my heartbeat,"" Devyn said, turning his hand over so that she could see the new smartwatch that he'd purchased to link his heartbeat to the bear's so that no matter where he was, she would never have to sleep alone again.","C'est mon rythme cardiaque, dit Devyn, en retournant sa main pour qu'elle puisse voir la nouvelle montre connectée qu'il avait achetée pour relier son rythme cardiaque à celui de l'ours, afin que, peu importe où il se trouve, elle n'ait plus jamais à dormir seule.","Ça c'est mon battement cardiaque, dit Devyn, retournant sa main pour qu'elle puisse voir le nouveau montre-bracelet qu'il avait acheté pour lier son battement cardiaque à celui de l'ours, de sorte qu'il ne lui fasse plus peur de dormir seule, qu'importe où il se trouve."
Maybe I've earned some leeway.,Peut-être ai-je gagné une certaine marge de manœuvre.,Ça pourrait me donner le droit de faire une exception.
"They should have deleted the rows instead of just hiding them, but that probably would have alerted the accounting department to the embezzlement sooner.","La personne aurait dû effacer les lignes de compte au lieu de les cacher, mais ça aurait probablement alerté plus tôt le service comptabilité sur le détournement de fonds.","Ça aurait dû les supprimer plutôt que de les masquer, mais cela aurait probablement alerté le service comptabilité sur le détournement de fonds plus tôt."
