sources,references,translations
"""Hey, John, good to see you again.""","Hé, John, content de te revoir !","Ça va, John, c'est sympa de te revoir."
"He set the dishes on the counter, then headed to the bar.",Il posa les plats sur le comptoir et se dirigea vers le bar.,"Ça, il posa sur le comptoir, puis il se dirigea vers le bar."
Blood dripped onto his shirt.,Du sang coulait sur son tee-shirt.,Le sang s'écoulait sur son chemisier.
"If Amelia had survived, then there were lots of part-mer, part-humans out there on Chase's family tree.","Si Amelia avait survécu, c'est qu'il y avait beaucoup de métis de sirènes et d'humains dans l'arbre généalogique de Chase.","Si Amelia avait survécu, il y avait beaucoup de mi-sirenes, mi-humains sur l'arbre généalogique de Chase."
"""Oh, no,"" he says, and his laugh is...not bitter, it's a laugh of disbelief.","Oh, non ! dit-il, et son rire n'est pas amer, c'est un rire d'incrédulité.","Ça, non, dit-il, et son rire n'est pas amère, c'est un rire de désespoir."
I often wonder if she's got hidden cameras.,Je me demande souvent si elle a des caméras cachées.,Ça me fait souvent penser qu'elle a des caméras cachées.
"So much wind.""",Il y a tellement de vent.,Ça fait si fort vent.
"""I was almost killed by a tourist attraction.""",J'ai failli être tuée par une attraction touristique.,"Ça m'a presque tué, une attraction touristique."
"Within seconds, his gaze went from panicked to determined.","En quelques secondes, son regard passa de la panique à la détermination.",Ça ne lui a pas fallu plus de quelques secondes pour passer de paniqué à déterminé.
"In fact, he looks like he hasn't slept since primary school.","En fait, on dirait qu'il n'a pas dormi depuis l'école primaire.",Ça fait en fait l'effet qu'il n'ait pas dormi depuis l'école primaire.
"""Sure, there's a balcony just off the guest bedroom.""","Bien sûr, il y a un balcon dans la chambre d'amis.","Ça va, il y a un balcon juste à côté de la chambre d'hôte."
"In the meantime, I try to stick to mornings at the school district.""","En attendant, j'essaie de m'en tenir aux matinées à l'école...",Ça me donne le temps de me concentrer sur les matins à l'école.
"Step by step, he drew closer.","Pas à pas, il se rapprocha.","Ça va de pas en pas, il s'approchait."
"There are stars behind my eyes, and a whirring sound in my ears, followed by pounding in my ribcage.","J'ai des étoiles derrière les yeux et un bourdonnement dans les oreilles, suivi d'un martèlement dans la cage thoracique.","Ça fait des étoiles derrière mes yeux, un bruit de tourbillon dans mes oreilles, suivi d'un battement de cœur dans ma poitrine."
Wasn't that the legend?,N'est-ce pas ce que disait la légende ?,Ça faisait partie de la légende ?
"""I enjoy those things,"" he says, a frown over his beautiful eyes.","J'aime ces instants-là, dit-il en fronçant les sourcils.","Ça me plaît, dit-il, un froncement de sourcils sur ses beaux yeux."
"""So, I couldn't help but notice that there was a lovely hotel on the way here,"" Andi pointed out, already reaching for her phone.","Je n'ai pas pu m'empêcher de remarquer qu'il y avait un bel hôtel sur le chemin, souligna Andi, en attrapant déjà son téléphone.","Ça m'a fait remarquer que j'avais vu un beau hôtel sur le chemin, dit Andi, déjà en train de prendre son téléphone."
"""I did,"" he readily agreed as he began caressing the back of her hand with his thumb.","C'est vrai, reconnut-il volontiers en commençant à caresser le dos de sa main avec son pouce.","Ça, oui, il répondit tout de suite en commençant à caresser le dos de sa main avec son pouce."
She peered out the window and whistled Jingle Bells under her breath.,Elle jeta un coup d'œil par la fenêtre et siffla doucement Jingle Bells.,"Ça lui faisait peur, elle regarda à travers la fenêtre et siffla discrètement Jingle Bells."
"John toes out of his Skechers and lifts, first one leg, then the other as I strip him of his jeans.","John enlève ses Skechers et soulève d'abord une jambe, puis l'autre, tandis que je le débarrasse de son jean.","John sort de ses Skechers et soulève, d'abord une jambe, puis l'autre, tandis que je lui enlève ses jeans."
"""I'm going to try,"" Nicholas said, his lips twitching with amusement as he helped himself to another slice of bacon.","Je vais essayer, dit Nicholas, ses lèvres se tordant d'amusement tandis qu'il se servait une autre tranche de bacon.","Ça va être une tentative, dit Nicholas, ses lèvres se plissent de rire alors qu'il prenait une autre tranche de bacon."
"Amelia swam into the still waters, and when she saw Christopher, she lifted her arms like she wanted to board the ship.","Amelia avait nagé dans les eaux calmes, et quand elle avait vu Christopher, elle avait levé les bras comme si elle voulait monter à bord.","Amelia plongea dans les eaux calmes, et lorsqu'elle vit Christopher, elle leva les bras comme s'il s'agissait d'embarquer sur le bateau."
"""...wasn't a homophobic asshat?",... n'était pas un connard homophobe ?,Ça n'était pas un putain d'homophobe ?
"""I'll leave you to negotiate that with John,"" Gayle answers as she gathers her things to go.","J'te laisse négocier ça 'vec John, répond Gayle en rassemblant ses affaires pour partir.","Ça, je laisse à toi de négocier avec John, répond Gayle en rassemblant ses affaires pour partir."
That look has me trembling.,Ce regard me fait trembler.,Ça me fait trembler.
"Besides, if anything happens, I'll be right there to keep you safe,"" Travis said as she forced herself to look away from Devyn, wondering what the hell was wrong with her.","De plus, si quelque chose devait arriver, je serai là pour vous protéger, déclara Travis alors qu'elle s'efforçait de détourner le regard de Devyn, se demandant ce qui n'allait pas chez elle.","Ça va, si quelque chose arrive, je serai là pour te protéger, dit Travis alors qu'elle se forçait à se détourner de Devyn, se demandant ce qu'il lui arrivait."
I don't have to tell him twice.,Je n'ai pas besoin de le lui dire deux fois.,Ça ne me faut pas de le dire deux fois.
"Thunder echoed in the distance and stalks of bright lightning dropped out of the sky near the horizon, momentarily lighting up the surface of the ocean like polished silver.","Le tonnerre résonnait au loin et des éclairs brillants tombaient du ciel près de l'horizon, illuminant momentanément la surface de l'océan comme de l'argent poli.","Çailloler de tonnerre retentit à l'horizon et des éclairs lumineux s'abattaient sur le ciel, près de l'horizon, éclairant momentanément la surface de l'océan comme du argent poli."
Seemed like baseball was always on lately.,On aurait dit que le baseball était toujours à l'écran ces derniers temps.,Ça semblait que le baseball soit toujours diffusé récemment.
"I hear the tell-tale snick of the cap of a bottle, and then cold liquid drips down my crease.","J'entends le bruit caractéristique du bouchon de bouteille qu'on ouvre, puis un liquide froid coule le long de mon pli.","Ça fait un cliquetis, c'est le bouchon d'une bouteille qui se détache, puis un liquide froid s'écoule dans ma fente."
"Before she could finish the sentence that promised to break the perfection of the moment, he tipped her chin higher and grazed her lips with his.","Avant qu'elle ne puisse terminer la phrase qui promettait de briser la perfection du moment, il lui fit relever le menton et effleura ses lèvres.","Avant qu'elle ne puisse terminer la phrase qui promettait de rompre la perfection du moment, il élévata le menton et la caressera avec ses lèvres."
"The setting sun streamed across the park, casting long shadows of rides onto the empty beach like an invading army of giant insects.","Le soleil couchant traversa le parc, projetant de longues ombres de manèges sur la plage vide, telle une armée envahissante d'insectes géants.","L'après-midi, le soleil s'éteignait au-dessus du parc, projetant de longues ombres des attractions sur la plage vide, comme une armée d'insectes géants envahissant la plage."
She loved the way the light streaked across his angry eyes like a flash of lightning over a dark sea.,"Elle aimait la façon dont la lumière traversait ses yeux en colère, comme un éclair sur une mer sombre.",Ça lui plaisait de voir la lumière traverser ses yeux en colère comme une éclair de tonnerre sur une mer sombre.
"I'm fuller than I've ever been, stretched and aching with a pleasure I can barely process.","Je n'ai jamais été aussi rempli, étiré et endolori par un plaisir que j'ai du mal à assimiler.","Ça me remplit de plaisir, je suis étiré et me sens aiguillé par un plaisir que je ne peux que difficilement assimiler."
"""I'm sorry you had to leave a job you loved, the place you grew up,"" I say, and I mean it.","Je suis désolé que tu aies dû quitter un travail que tu aimais, l'endroit où tu as grandi, dis-je, et je le pense vraiment.","Ça me fait peur que tu aies dû quitter un travail que tu aimais, le lieu où tu as grandi, dis-je, et je le dis avec sincérité."
"It's the least I can do.""",C'est le moins que je puisse faire.,"Ça, c'est le moins que je puisse faire."
Her heart thumped and she whistled the Imperial March from Star Wars.,Son cœur battait la chamade et elle siffla la Marche impériale de La Guerre des étoiles.,Son cœur battait de la peur et elle s'entonna de la marche impériale de Star Wars.
"He lifted her chin and kissed her, his lips pressing against hers in fervent desire.","Il lui souleva le menton et l'embrassa, ses lèvres se pressant contre les siennes dans un désir fervent.","Il souleva son menton et l'embrassa, ses lèvres s'accrochant à les siennes avec un désir fervent."
"""I love seeing you wearing that necklace,"" he murmured.","J'aime te voir porter ce collier, murmura-t-il.","Ça me fait plaisir de te voir avec ce collier, murmura-t-il."
"""So, I think I figured it out,"" Andi said, already completely fucking lost in whatever was on the iPad that she'd managed to get her hands on as she rolled onto her back.","Ah, j'ai trouvé, dit Andi, déjà complètement perdue dans ce qu'il y avait sur l'iPad sur lequel elle avait réussi à mettre la main, alors qu'elle se roulait sur le dos.","Ça va, je pense avoir compris, dit Andi, déjà complètement perdue dans ce qui était sur l'iPad qu'elle avait réussi à attraper alors qu'elle se retournait sur le dos."
"""We'd better get to work.""",Nous ferions mieux de nous mettre au travail.,Ça fait mieux de travailler.
His voice pours over me like melted chocolate.,Sa voix se déverse sur moi comme du chocolat fondu.,Sa voix s'épanche sur moi comme du chocolat fondu.
"I'm sure they made the best decision, given the conditions.""","Je suis sûre qu'ils ont pris la meilleure décision, compte tenu des conditions.","Ça me semble qu'ils ont pris la meilleure décision, compte tenu des conditions."
