sources,references,translations
"Between going through the Hillshire Hotels' files and taking care of him, she was exhausted.","Entre l'examen des dossiers des Hôtels Hillshire et les soins apportés à Devyn, elle était épuisée.",Ça faisait qu'elle était épuisée entre le travail qu'elle faisait pour les dossiers des Hôtels Hillshire et le soin qu'elle portait à Chase.
"""Sorry if I touched a nerve.""",Désolé si j'ai touché un point sensible.,Ça m'a fait plaisir de te voir.
"Inna struggled and the guards shoved him to the ground, face-first.","Inna se débattit et les gardes le poussèrent au sol, la tête la première.","Inna lutta et les gardes le poussèrent au sol, face-à-la-terre."
John's laughter rumbles against my back.,Le rire de John gronde contre mon dos.,Ça fait ricaner John contre mon dos.
"""Plus, we didn't get a lot of sleep last night.","En plus, on n'a pas beaucoup dormi la nuit dernière.","Ça, on n'a pas dormi beaucoup hier soir."
I need to see him.,J'ai besoin de le voir.,Ça me faut.
"In short, I was the guy sitting on the arm of his boyfriend's chair staring off into space while everyone around him espoused the genius of someone named Lena Dunham.","En bref, j'étais le gars assis sur le bras du fauteuil de son copain, regardant dans le vide pendant que tout le monde autour de lui vantait le génie d'une certaine Lena Dunham.","Ça va vite, je suis le type assis sur le bras du fauteuil de son petit ami, fixant l'infini, tandis que tout le monde autour de lui louait le génie d'une personne nommée Lena Dunham."
"Maybe they were staging a rescue.""",Peut-être qu'ils organisaient un sauvetage.,Ça pourrait être un coup de théâtre.
He needed answers and he couldn't get them from behind a desk.,Il avait besoin de réponses et il ne pouvait pas les obtenir derrière un bureau.,Ça lui manquait de réponses et il ne pouvait pas les avoir derrière un bureau.
He couldn't protect anyone anymore.,Il ne pouvait plus protéger personne.,Ça ne lui servait plus à rien.
"""I have to question the logistics of what the report said because I'm not sure how Mrs. Grady would have been able to bend me over her desk with her bad hip and-""","Je dois remettre en question la logistique de ce que dit le rapport, car j'ignore comment Mme Grady aurait pu me pencher sur son bureau avec sa blessure à la  hanche et...","Ça me fait penser aux logiques du rapport, car je ne suis pas sûre de savoir comment Mme Grady aurait pu me faire pencher sur son bureau avec sa hanche malade et..."
"""And you?""","Et, vous ?",Ça va ?
"""I wish I could do that, but I don't know how.""","J'aimerai pouvoir le faire, mais je ne sais pas comment.","Ça m'aurait plu de le faire, mais je ne sais pas comment."
It was almost like he was a mood ring with a short-circuiting sensor.,C'était presque comme s'il était une bague d'humeur avec un court-circuit dans ses capteurs.,Ça ressemblait à un anneau qui change de couleur en fonction de l'humour de la personne qui le porte.
"She would go on and on about it, and that wasn't good for either of their anxieties.","Elle n'aurait cessé d'en parler, ce qui n'était pas bon pour leurs angoisses.","Ça lui donnerait envie de parler de ça à l'infini, et ça ne serait pas bon pour leurs angoisses."
"When I was old enough to dress myself, she says I didn't give a shit about girls' clothes or boys' clothes, I liked what I liked.","Quand j'ai eu l'âge de m'habiller seul, elle m'a dit que je me moquais de savoir si c'étaient des vêtements pour filles ou pour garçons, j'aimais ce que j'aimais.","Ça a été quand j'étais assez grand pour me vêtir moi-même qu'elle m'a dit que je n'ai pas donné de merde pour les vêtements des filles ou des garçons, je me suis vêtu comme j'ai voulu."
"A stiff breeze rustles the trees above our heads, blowing my hair into my face.","Une forte brise fait bruisser les arbres au-dessus de nos têtes, soufflant mes cheveux sur mon visage.","Une brise forte agite les arbres au-dessus de notre tête, faisant flotter mes cheveux dans mon visage."
"We don't know what happened.""",Nous ne savons pas ce qui s'est passé.,Ça ne nous dit rien.
"For now, it had to stay hidden.","Pour l'instant, elle devait rester cachée.",Ça devait rester caché pour l'instant.
"As he slipped into the ocean, he shifted into a dark, tentacled beast and slithered into the deeper water.","Alors qu'il s'enfonçait dans l'océan, il se transforma en une bête sombre à tentacules et s'enfonça dans les eaux plus profondes.","Il se glissa dans l'océan, se transforma en une bête noire aux tentacules et s'enfonça dans les eaux plus profondes."
"Swallowing hard, she watched as he pulled his belt free and dropped it to the floor as he toed off his shoes.","Déglutissant, elle le regarda retirer sa ceinture et la laisser tomber sur le sol en même temps qu'il enlevait ses chaussures.","Il déglutit difficilement et regarda la ceinture qu'il détacha et qu'il laissa tomber au sol, tandis qu'il enlevait ses chaussures."
"Well, almost everything.","Enfin, de presque tout.",Ça vaudrait presque tout.
"Rows of bungalows lay along the road, empty for now, but each holding a family's memories within its walls.","Des rangées de bungalows s'étendaient le long de la route, vides pour l'instant, mais renfermant chacun les souvenirs d'une famille.","Des bungalows alignés le long de la route s'étendaient sur le chemin, vides pour l'instant, mais chacun d'entre eux contenait les souvenirs d'une famille dans ses murs."
"Someone could see you.""",Quelqu'un pourrait te voir.,Ça pourrait arriver que quelqu'un te voie.
"I sound whiny and not at all sure about this, which I'm not.","J'ai l'air pleurnichard et pas du tout sûr de moi, ce qui n'est pas le cas.","Ça me donne l'air de me plaindre et de ne pas être sûr de moi, ce que je ne suis pas."
"""The man in the painting.""",L'homme du tableau.,L'homme du tableau.
"He could barely believe it, as it felt like they'd been boarding up for weeks.","Il avait du mal à le croire, car il avait l'impression que cela faisait des semaines qu'ils fixaient des planches.","Ça lui semblait impossible, car il avait l'impression qu'ils avaient été bloqués depuis des semaines."
"When he pulled her fingertips to his lips for a kiss, she giggled.","Lorsqu'il porta le bout de ses doigts à ses lèvres pour l'embrasser, elle gloussa.","Quand il attrapa ses doigts pour un baiser, elle geignit."
"My heartbeat pulses in its tip, and know I'm already wetting the front of my boxer-briefs.",Mon cœur bat à l'extrémité de mon gland et je sais que je mouille déjà le devant de mon boxer.,"Ça bat de la peur dans son bout, et je sais que je suis déjà mouillé à l'avant de mon boxer."
"He peered down at her, his pupils dilating with need, and evidence of his desire reaching out to her.","Il la regarda, les pupilles dilatées par le besoin, et la preuve de son désir s'étendant jusqu'à elle.","Il la regarda, ses yeux se dilatant de désir, et l'envie s'échappant de lui."
"The night would be memorable, one way or another.","La nuit allait être mémorable, d'une manière ou d'une autre.","Ça serait une nuit à ne pas oublier, quel que soit le résultat."
"He loved her, more than anything and he wasn't about to lose her because he'd fucked up and trusted the wrong person.","Il l'aimait, plus que tout, et il n'allait pas la perdre parce qu'il avait merdé et fait confiance à la mauvaise personne.","Ça lui faisait du bien, plus que tout et il ne voulait pas la perdre parce qu'il avait fait une erreur et qu'il avait confié sa vie à la personne qui l'avait trahi."
"The words come slowly, as if he's giving me time to process them.","Les mots viennent lentement, comme s'il me donnait le temps de les assimiler.","Les mots arrivent lentement, comme s'il me laissait le temps de les digérer."
"""It's a good place to be quiet and just think.""",C'est un bon endroit pour être tranquille et réfléchir.,Ça fait bon pour être tranquille et penser.
"""No, thanks,"" she said.","Non, merci, dit-elle.","Non, merci, dit-elle."
"She didn't say anything but looked up at him with wild, wide eyes and kiss-swollen lips.","Elle ne dit rien, mais le regarda avec des yeux grands et furieux et des lèvres gonflées par leurs baisers.","Ça ne lui disait rien, mais elle le regarda avec des yeux écarquillés et des lèvres gonflées par les baisers."
Almost reserved.,Presque réservée.,Ça faisait presque un réservé.
"He wasn't about to lose everything, not after everything he had to do to get to this point, which meant that he had to stay focused and keep his head in the game.","Il n'allait pas tout perdre, pas après tout ce qu'il avait dû faire pour en arriver là, ce qui signifiait qu'il avait dû rester concentré et garder la tête froide pour rester dans la partie.","Ça ne faisait pas partie du plan, pas après tout ce qu'il avait dû faire pour arriver à ce stade, ce qui signifiait qu'il devait rester concentré et ne pas perdre la tête."
"For a moment, she debated whether or not she should ask, but...","Pendant un instant, elle se demanda si elle devait poser la question ou non, mais...","Pour un moment, elle se demanda si elle devait poser la question, mais..."
"I want to take my time tonight.""",Je veux prendre mon temps ce soir.,Ça va falloir un peu de temps pour que ça se calme.
"It was either that or they got lucky, Andi thought as she thought over everything that they'd learned over the past few months and-","C'était soit ça, soit ils ont eu de la chance, pensa Andi en réfléchissant à tout ce qu'ils avaient appris dans les derniers mois et...","Ça faisait ou qu'ils avaient eu de la chance, pensa Andi en réfléchissant à tout ce qu'ils avaient appris ces derniers mois et..."
"Life isn't always fair.""",La vie n'est pas toujours juste.,Ça n'est pas toujours juste.
"Unfortunately for her, and her bacon addiction, the only restaurant within walking distance that made them closed hours ago.","Malheureusement pour elle, et pour son addiction au bacon, le seul restaurant à proximité qui en faisait avait fermé il y a des heures.","Ça lui était malheureusement, et à son addiction pour le bacon, le seul restaurant à proximité qui était ouvert avait fermé il y a quelques heures."
"""You can't up and leave all you've built here.""","Tu ne peux pas abandonner tout ce que tu as construit ici, continua-t",Ça ne te permet pas de partir tout à coup tout ce que tu as construit ici.
