sources,references,translations
"But yeah, I'm pretty sure we're going to end up naked.","Mais oui, je suis presque sûr que nous allons finir nus.","Ouai, je suis presque sûr qu'on va finir à poil."
"She'd gotten a little sad, mostly because she'd never known her dad.","Elle s'était sentie un peu triste, surtout parce qu'elle n'avait jamais connu son père.","Elle était devenue un peu triste, surtout parce qu'elle n'avait jamais connu son père."
"How'd you get through high school?""",Comment as-tu fait pour survivre les années lycée ?,Comment t'as réussi à avoir ton bac ?
"""Give me what I want, Frankie,"" John growls.","Donne-moi ce que je veux, Frankie, grogne John.","« Donne-moi ce que je veux, Frankie », grogne John."
"""That's not what I'm focusing on right now,"" I mutter.","Ce n'est pas ce sur quoi je me concentre en ce moment, murmuré-je.","Ce n'est pas là-dessus que je me concentre pour l'instant, marmonné-je."
"He hopped off the barstool and grabbed all the dishes with the finesse of a longtime waiter, stacking everything on his forearm and parading to the kitchen door.","Il sauta du tabouret et attrapa toute la vaisselle avec la dextérité d'un serveur expérimenté, empilant le tout sur son avant-bras et se dirigeant vers la porte de la cuisine.","Il sauta du tabouret de bar et attrapa tous les plats avec la dextérité d'un serveur chevronné, empilant le tout sur son avant-bras avant de défiler vers la porte de la cuisine."
"""Forgot we don't have lights.",J'ai oublié que nous n'avions pas de lumière.,J’avais oublié qu’on n’a pas d’éclairage.
"""I'll..."" I try to swallow and end up coughing.",J'essaie d'avaler ma salive et je finis par tousser.,"« Je… » J’essaie d’avaler, mais je finis par tousser."
"Looks like you're done.""",On dirait que tu as fini.,On dirait que t’as fini.
Doing hurricane prep.,Je prépare l'arrivée de l'ouragan.,Je fais les préparatifs pour l'ouragan.
"""I..."" I shake my head, trying to laugh off this, whatever it is.","Je secoue la tête, essayant de rire de tout ça, peu importe ce que c'est.","« Moi… » Je secoue la tête, essayant de rire de ça, quoi que ce soit."
He's practically dead on his feet tonight.,Il est pratiquement mort de fatigue ce soir.,Il est pratiquement mort de fatigue ce soir.
He had to stay strong for her.,Il devait rester fort pour elle.,Il devait rester fort pour elle.
"""Trust me, there's nothing wrong with this deal.","Fais-moi confiance, il n'y a rien qui cloche avec ce contrat.","Fais-moi confiance, il n'y a rien qui cloche avec cette affaire."
"At the first gush of his warm breath on me, I buck hard.","À la première bouffée de son souffle chaud sur moi, je me cabre.","Au premier souffle de son haleine tiède sur moi, je ruade violemment."
"""So?"" She turned to look over the sound at the sun slung low in the sky.",Alors... Elle se tourna pour regarder le soleil bas dans le ciel.,« Alors ? » Elle se retourna pour regarder par-dessus le bruit le soleil accroché bas dans le ciel.
"When John frowns, I continue.","Devant le froncement de sourcils de John, je poursuis.","Quand John fronce les sourcils, je continue."
It's a distraction.,C'est une sacrée distraction.,C'est une distraction.
"He's not looking at me, his eyes are trained on the ceiling.","Il ne me regarde pas, ses yeux sont rivés au plafond.","Il ne me regarde pas, ses yeux sont braqués sur le plafond."
"They walked without talking, Mari whistling what sounded like a mash-up of Jingle Bells and America, the Beautiful, and Chase trying to keep up with her brisk pace.","Ils marchaient sans parler, Mari sifflant ce qui ressemblait à un mélange de Jingle Bells et d'America, the Beautiful, et Chase essayant de suivre son rythme rapide.","Ils marchèrent sans parler, Mari sifflotant ce qui ressemblait à un mélange de *Vive le vent* et de *Ô belle Amérique*, tandis que Chase tentait de suivre son pas vif."
"He's been up all night, and it shows.",Il n'a pas dormi de la nuit et cela se voit.,"Il a passé la nuit debout, et ça se voit."
We've never even exchanged contact information.,Nous n'avons jamais échangé nos coordonnées.,On n'a même jamais échangé nos coordonnées.
"It is a lie.""",C'est un mensonge.,C'est un mensonge.
"""Hey, John, good to see you again.""","Hé, John, content de te revoir !","Salut, John, content de te revoir."
"He set the dishes on the counter, then headed to the bar.",Il posa les plats sur le comptoir et se dirigea vers le bar.,"Il déposa les plats sur le comptoir, puis se dirigea vers le bar."
Blood dripped onto his shirt.,Du sang coulait sur son tee-shirt.,Du sang coula sur sa chemise.
"If Amelia had survived, then there were lots of part-mer, part-humans out there on Chase's family tree.","Si Amelia avait survécu, c'est qu'il y avait beaucoup de métis de sirènes et d'humains dans l'arbre généalogique de Chase.","Si Amelia avait survécu, alors il y avait tout un tas de demi-sirènes, demi-humains dans l'arbre généalogique de Chase."
"""Oh, no,"" he says, and his laugh is...not bitter, it's a laugh of disbelief.","Oh, non ! dit-il, et son rire n'est pas amer, c'est un rire d'incrédulité.","— Oh, non, dit-il, et son rire n’est... pas amer, c’est un rire d’incrédulité."
I often wonder if she's got hidden cameras.,Je me demande souvent si elle a des caméras cachées.,Je me demande souvent si elle n’a pas des caméras cachées.
"So much wind.""",Il y a tellement de vent.,Tant de vent.
"""I was almost killed by a tourist attraction.""",J'ai failli être tuée par une attraction touristique.,J'ai failli me faire tuer par une attraction touristique.
"Within seconds, his gaze went from panicked to determined.","En quelques secondes, son regard passa de la panique à la détermination.","En quelques secondes, son regard passa de paniqué à déterminé."
"In fact, he looks like he hasn't slept since primary school.","En fait, on dirait qu'il n'a pas dormi depuis l'école primaire.","D'ailleurs, il a l'air de ne pas avoir dormi depuis l'école primaire."
"""Sure, there's a balcony just off the guest bedroom.""","Bien sûr, il y a un balcon dans la chambre d'amis.","Oui, il y a un balcon attenant à la chambre d'amis."
"In the meantime, I try to stick to mornings at the school district.""","En attendant, j'essaie de m'en tenir aux matinées à l'école...","En attendant, j'essaie de me limiter aux matins dans notre académie."
"Step by step, he drew closer.","Pas à pas, il se rapprocha.","Pas à pas, il se rapprocha."
"There are stars behind my eyes, and a whirring sound in my ears, followed by pounding in my ribcage.","J'ai des étoiles derrière les yeux et un bourdonnement dans les oreilles, suivi d'un martèlement dans la cage thoracique.","Des étoiles dansent derrière mes paupières, un bourdonnement résonne dans mes oreilles, puis des coups sourds martèlent ma cage thoracique."
Wasn't that the legend?,N'est-ce pas ce que disait la légende ?,N'était-ce pas la légende ?
"""I enjoy those things,"" he says, a frown over his beautiful eyes.","J'aime ces instants-là, dit-il en fronçant les sourcils.","*« J’aime ces choses-là », dit-il, un froncement au-dessus de ses beaux yeux.*"
"""So, I couldn't help but notice that there was a lovely hotel on the way here,"" Andi pointed out, already reaching for her phone.","Je n'ai pas pu m'empêcher de remarquer qu'il y avait un bel hôtel sur le chemin, souligna Andi, en attrapant déjà son téléphone.","""— Alors, je n’ai pas pu m’empêcher de remarquer qu’il y avait un charmant hôtel sur le chemin en venant ici, » fit observer Andi, tout en attrapant déjà son téléphone."
"""I did,"" he readily agreed as he began caressing the back of her hand with his thumb.","C'est vrai, reconnut-il volontiers en commençant à caresser le dos de sa main avec son pouce.","J'l’ai fait, admit-il volontiers en commençant à caresser le dos de sa main avec son pouce."
She peered out the window and whistled Jingle Bells under her breath.,Elle jeta un coup d'œil par la fenêtre et siffla doucement Jingle Bells.,Elle jeta un coup d'œil par la fenêtre et sifflota *Vive le vent* entre ses dents.
"John toes out of his Skechers and lifts, first one leg, then the other as I strip him of his jeans.","John enlève ses Skechers et soulève d'abord une jambe, puis l'autre, tandis que je le débarrasse de son jean.","John retire ses Skechers en taponnant des orteils et lève une jambe, puis l'autre, tandis que je lui enlève son jean."
"""I'm going to try,"" Nicholas said, his lips twitching with amusement as he helped himself to another slice of bacon.","Je vais essayer, dit Nicholas, ses lèvres se tordant d'amusement tandis qu'il se servait une autre tranche de bacon.","Je vais essayer, dit Nicholas, les lèvres frémissantes d'amusement en s'emparant d'une autre tranche de bacon."
"Amelia swam into the still waters, and when she saw Christopher, she lifted her arms like she wanted to board the ship.","Amelia avait nagé dans les eaux calmes, et quand elle avait vu Christopher, elle avait levé les bras comme si elle voulait monter à bord.","Amelia nagea dans les eaux calmes, et quand elle aperçut Christopher, elle leva les bras comme si elle voulait monter à bord du navire."
"""...wasn't a homophobic asshat?",... n'était pas un connard homophobe ?,"""...n'était pas un connard homophobe ?"
"""I'll leave you to negotiate that with John,"" Gayle answers as she gathers her things to go.","J'te laisse négocier ça 'vec John, répond Gayle en rassemblant ses affaires pour partir.","*« Je te laisse négocier ça avec John », répond Gayle en ramassant ses affaires pour partir.*"
That look has me trembling.,Ce regard me fait trembler.,Ce regard me fait trembler.
"Besides, if anything happens, I'll be right there to keep you safe,"" Travis said as she forced herself to look away from Devyn, wondering what the hell was wrong with her.","De plus, si quelque chose devait arriver, je serai là pour vous protéger, déclara Travis alors qu'elle s'efforçait de détourner le regard de Devyn, se demandant ce qui n'allait pas chez elle.","De toute façon, si jamais il arrive quelque chose, je serai là pour te protéger, dit Travis en s'obligeant à détourner les yeux de Devyn, se demandant ce qui n'allait pas chez elle, bon sang."
I don't have to tell him twice.,Je n'ai pas besoin de le lui dire deux fois.,Je n'ai pas besoin de le lui dire deux fois.
